ID_cliente,Nombre,Edad,Género,Región,Nivel_educacional,Satisfacción_servicio (1-5),Tiempo_respuesta (minutos),Recomendaría_empresa,Compras_último_mes
1549,Lucía,51.0,,Los Lagos,Básica,4,29.5,No,4
1550,Rosario,64.0,No binario,Coquimbo,Media,2,30.55,No,4
1551,Feliciana,41.0,Masculino,Aysén,Básica,5,36.63,Sí,4
1552,Maxi,39.0,Femenino,O’Higgins,Básica,5,32.06,Sí,2
1553,Ciriaco,22.0,Masculino,Antofagasta,Técnica,1,,No,6
1554,Ismael,50.0,Femenino,Araucanía,Universitaria,2,35.92,Sí,2
1555,Augusto,53.0,Femenino,Los Ríos,Técnica,1,25.39,No,2
1556,Noa,64.0,Femenino,Los Ríos,Básica,4,23.52,Sí,5
1557,Ramona,37.0,Masculino,Metropolitana,Postgrado,1,,Sí,4
1558,Susanita,36.0,Femenino,Tarapacá,Media,2,26.49,No,2
1559,Jose Ignacio,52.0,Masculino,Antofagasta,Universitaria,4,24.43,Sí,4
1560,Tito,69.0,Masculino,Aysén,Media,4,41.61,Sí,5
1561,Patricio,,Femenino,Los Ríos,Postgrado,5,27.32,Sí,5
1562,Heraclio,34.0,Femenino,Araucanía,Universitaria,4,35.32,Sí,7
1563,Marcelo,62.0,Femenino,Aysén,Técnica,4,11.97,Sí,10
1564,Wilfredo,60.0,Masculino,Tarapacá,,1,37.44,,5
1565,Primitivo,51.0,Masculino,Coquimbo,Postgrado,4,36.41,Sí,5
1566,Gilberto,,Femenino,Metropolitana,Básica,3,15.44,Sí,6
1567,Jafet,43.0,Femenino,Biobío,Básica,5,21.28,Sí,7
1568,Teobaldo,19.0,Masculino,Ñuble,,5,23.37,No,6
1569,Samu,26.0,Femenino,Biobío,Postgrado,4,27.97,No,5
1570,Azahar,26.0,Femenino,Biobío,Básica,1,,Sí,9
1571,Tomás,57.0,Femenino,Biobío,,5,,Sí,4
1572,Jaime,34.0,Femenino,Aysén,Universitaria,5,36.54,,8
1573,Carlos,18.0,Femenino,Ñuble,Postgrado,3,24.42,No,6
1574,Armando,42.0,Femenino,Aysén,Media,4,32.97,,6
1575,Berto,60.0,Femenino,Aysén,,5,,No,5
1576,Rosalinda,57.0,Masculino,Aysén,Media,5,0.42,Sí,2
1577,Nacio,59.0,Femenino,Los Ríos,Universitaria,5,21.92,,4
1578,Silvia,42.0,Femenino,Los Lagos,Técnica,5,39.86,Sí,3
1579,Lucía,56.0,Femenino,Arica y Parinacota,Básica,1,21.05,Sí,9
1580,Soraya,52.0,Masculino,Los Ríos,Postgrado,2,,,5
1581,Dionisia,20.0,Femenino,Ñuble,Media,3,40.36,Sí,8
1582,Ciríaco,67.0,,Maule,Universitaria,1,31.53,Sí,7
1583,Marcelo,54.0,Masculino,Arica y Parinacota,Básica,3,44.57,Sí,7
1584,Jafet,61.0,Masculino,Arica y Parinacota,Universitaria,5,25.35,Sí,4
1585,Alfredo,61.0,Femenino,Los Lagos,Técnica,3,42.02,Sí,3
1586,Rosario,68.0,Masculino,Aysén,,4,21.11,,4
1587,Eduardo,47.0,No binario,Magallanes,Básica,4,4.32,Sí,3
1588,Régulo,55.0,Femenino,Araucanía,Básica,2,36.73,No,4
1589,Alex,51.0,Femenino,Ñuble,Media,2,35.73,Sí,4
1590,Paulina,29.0,Masculino,O’Higgins,Básica,3,36.73,Sí,10
1591,Luna,36.0,Masculino,Valparaíso,Universitaria,1,27.93,Sí,5
1592,Jose,54.0,No binario,Valparaíso,Media,1,44.67,No,9
1593,Santiago,61.0,Masculino,Araucanía,Básica,5,38.66,Sí,9
1594,Araceli,66.0,Femenino,Maule,,1,38.25,Sí,5
1595,Julieta,34.0,Masculino,Aysén,Universitaria,2,31.22,No,5
1596,Bonifacio,27.0,Masculino,Atacama,Postgrado,1,16.53,Sí,3
1597,Julián,66.0,Masculino,O’Higgins,Universitaria,5,30.68,Sí,5
1598,Teodoro,64.0,Femenino,Magallanes,Técnica,4,33.59,,4
1599,Filomena,29.0,No binario,Atacama,Básica,1,50.33,No,5
1600,Vanesa,33.0,Masculino,Los Lagos,Básica,1,32.66,Sí,2
1601,Ainara,41.0,Masculino,Tarapacá,Básica,2,19.54,No,7
1602,Filomena,,Masculino,Biobío,Universitaria,3,34.67,Sí,1
1603,Graciana,25.0,Femenino,Aysén,Universitaria,4,42.58,No,3
1604,Alba,48.0,Masculino,O’Higgins,Básica,3,47.09,Sí,4
1605,Edu,38.0,Femenino,Magallanes,Media,5,28.93,Sí,5
1606,Vicenta,34.0,Femenino,Araucanía,Media,5,28.0,Sí,5
1607,Cosme,40.0,Femenino,Metropolitana,Técnica,3,15.89,No,6
1608,Matías,,Masculino,Atacama,Postgrado,2,23.97,Sí,7
1609,Eusebia,33.0,No binario,Maule,Técnica,2,,,5
1610,Hugo,23.0,Masculino,Aysén,Básica,2,14.76,Sí,6
1611,Álvaro,25.0,Masculino,Maule,,4,50.48,Sí,5
1612,Evaristo,42.0,Femenino,O’Higgins,Básica,5,26.43,No,8
1613,Matías,35.0,Femenino,Los Lagos,Postgrado,5,31.2,Sí,2
1614,Bruno,42.0,Masculino,Arica y Parinacota,Universitaria,5,,Sí,7
1615,Baldomero,29.0,Masculino,Metropolitana,Postgrado,4,41.29,Sí,10
1616,Lupe,32.0,Femenino,Coquimbo,,5,32.67,No,2
1617,Dionisia,43.0,Masculino,Metropolitana,Universitaria,3,19.32,No,2
1618,Tomasa,58.0,Femenino,Araucanía,Universitaria,1,34.22,No,6
1619,Leocadia,62.0,,Maule,Técnica,4,41.27,Sí,6
1620,Alejandro,43.0,Masculino,Tarapacá,Universitaria,1,21.05,No,4
1621,Natanael,64.0,Femenino,Los Ríos,Media,3,38.0,Sí,2
1622,Eric,49.0,Masculino,Los Lagos,Técnica,2,32.54,Sí,10
1623,Aristides,27.0,Femenino,Biobío,Técnica,2,30.95,No,4
1624,Mireia,33.0,Femenino,Atacama,Media,2,23.6,Sí,2
1625,Yolanda,24.0,Masculino,Atacama,Postgrado,4,27.78,No,2
1626,Aránzazu,34.0,Femenino,Tarapacá,Postgrado,2,34.39,Sí,2
1627,Asunción,40.0,No binario,Antofagasta,Postgrado,4,25.76,Sí,5
1628,Roxana,43.0,Masculino,Magallanes,Universitaria,4,20.21,Sí,4
1629,Teresita,38.0,No binario,Biobío,Media,1,19.8,,4
1630,Elisa,39.0,Masculino,Los Lagos,Técnica,2,32.81,Sí,7
1631,África,24.0,Masculino,Los Lagos,Técnica,5,34.89,Sí,6
1632,Isaura,31.0,Masculino,Los Ríos,,2,29.32,No,7
1633,Teo,32.0,,O’Higgins,Universitaria,2,48.15,,4
1634,Diana,24.0,Masculino,Araucanía,Universitaria,2,12.99,Sí,6
1635,Amancio,26.0,Masculino,Maule,Postgrado,5,33.8,Sí,4
1636,Abraham,68.0,,Valparaíso,Universitaria,5,11.59,,5
1637,Mercedes,65.0,Femenino,Ñuble,Postgrado,4,28.96,Sí,4
1638,Jafet,25.0,Femenino,Tarapacá,Postgrado,5,32.5,Sí,6
1639,Bonifacio,67.0,Masculino,Tarapacá,Técnica,4,28.23,Sí,4
1640,Aristides,40.0,Masculino,Metropolitana,Universitaria,1,10.48,Sí,7
1641,Marisol,46.0,Masculino,O’Higgins,Postgrado,4,29.05,No,5
1642,Adelia,35.0,Femenino,O’Higgins,Media,2,30.03,,9
1643,Julia,48.0,No binario,Los Lagos,Media,3,38.97,Sí,5
1644,Néstor,,Masculino,Valparaíso,Universitaria,3,15.73,Sí,1
1645,Rodolfo,,Masculino,Ñuble,Técnica,2,44.41,Sí,4
1646,Domitila,56.0,,Magallanes,Técnica,4,4.82,Sí,6
1647,Olivia,52.0,Masculino,O’Higgins,Postgrado,2,17.04,Sí,8
1648,Albano,35.0,Masculino,Los Lagos,Universitaria,5,31.76,Sí,2
1649,Marciano,59.0,Femenino,Aysén,Media,4,,Sí,7
1650,Rosa,56.0,Femenino,Arica y Parinacota,Postgrado,2,45.12,Sí,5
1651,Amancio,34.0,Masculino,Maule,Postgrado,5,,Sí,5
1652,Adriana,31.0,Masculino,Los Ríos,Básica,5,28.98,No,6
1653,Vasco,48.0,No binario,Magallanes,Universitaria,4,34.44,Sí,6
1654,Amado,41.0,Masculino,Araucanía,Postgrado,1,6.59,,9
1655,Eliseo,52.0,Masculino,Arica y Parinacota,Media,1,19.92,No,8
1656,Félix,61.0,Masculino,Los Ríos,Básica,5,18.25,Sí,8
1657,Albano,62.0,Masculino,Antofagasta,Media,1,39.52,Sí,6
1658,Anita,51.0,Masculino,Araucanía,,5,43.0,Sí,2
1659,Emperatriz,20.0,Femenino,Magallanes,Básica,1,48.65,Sí,4
1660,Albert,,Masculino,Maule,Básica,5,35.7,Sí,4
1661,Valero,60.0,Masculino,Aysén,Postgrado,5,38.92,Sí,6
1662,Lidia,57.0,Femenino,Biobío,Técnica,5,30.94,No,10
1663,Sofía,43.0,Femenino,Coquimbo,Postgrado,5,25.01,Sí,6
1664,Camila,40.0,,Maule,Universitaria,3,19.2,,7
1665,Roldán,61.0,,Magallanes,Media,1,18.31,Sí,4
1666,Segismundo,56.0,,Maule,Media,5,16.29,Sí,7
1667,Odalis,32.0,Femenino,Valparaíso,Postgrado,2,37.31,Sí,4
1668,Rosalía,66.0,Femenino,Biobío,Media,4,25.9,No,6
1669,Lorena,21.0,No binario,Arica y Parinacota,Media,2,22.76,Sí,9
1670,Zacarías,46.0,,Ñuble,Universitaria,2,9.73,Sí,4
1671,Macaria,39.0,No binario,Metropolitana,Técnica,3,20.87,Sí,4
1672,Lourdes,42.0,Femenino,Los Lagos,Básica,1,27.13,Sí,2
1673,Cleto,30.0,Masculino,Valparaíso,Postgrado,3,14.64,No,6
1674,Alejandro,35.0,,Maule,Postgrado,1,56.6,,3
1675,Teobaldo,50.0,No binario,Metropolitana,Universitaria,5,16.6,Sí,1
1676,Jovita,33.0,Femenino,Los Lagos,Universitaria,3,41.53,No,4
1677,Ambrosio,62.0,Masculino,Araucanía,Básica,4,28.79,,4
1678,Clementina,59.0,Femenino,Biobío,Técnica,1,24.34,Sí,9
1679,Emilia,61.0,Masculino,Araucanía,Postgrado,3,27.51,No,3
1680,Lucho,19.0,Masculino,Los Ríos,Universitaria,4,30.14,No,6
1681,Silvio,52.0,Masculino,Atacama,Postgrado,2,32.27,Sí,6
1682,Aurelia,59.0,Masculino,Metropolitana,Media,5,20.18,Sí,2
1683,Rafael,51.0,Femenino,Tarapacá,Postgrado,5,35.59,Sí,1
1684,Amancio,47.0,Masculino,Valparaíso,Técnica,2,27.21,Sí,7
1685,Remigio,30.0,Femenino,Aysén,Técnica,3,16.69,Sí,5
1686,Domitila,30.0,Masculino,Valparaíso,Postgrado,2,25.72,No,5
1687,María José,35.0,Masculino,Magallanes,Media,4,44.2,Sí,10
1688,Florina,,,Tarapacá,Técnica,1,32.19,Sí,8
1689,Urbano,49.0,Masculino,Los Lagos,Universitaria,3,,Sí,5
1690,Cayetana,52.0,Masculino,Atacama,Postgrado,1,26.02,Sí,4
1691,Azahar,,Masculino,O’Higgins,Media,2,26.81,Sí,3
1692,Leyre,63.0,Femenino,O’Higgins,Universitaria,5,32.2,No,4
1693,Juanito,69.0,Masculino,Los Ríos,Postgrado,1,27.35,Sí,6
1694,Omar,,Masculino,O’Higgins,,1,,Sí,4
1695,Juan,,Masculino,O’Higgins,Universitaria,5,33.23,Sí,3
1696,Maite,46.0,Femenino,Arica y Parinacota,Técnica,1,18.07,No,6
1697,Anita,61.0,No binario,Tarapacá,Postgrado,1,35.28,No,5
1698,Caridad,33.0,,Araucanía,Postgrado,5,20.45,No,3
1699,Jenaro,61.0,Masculino,Aysén,Técnica,5,20.04,Sí,5
1700,Carlos,64.0,,Atacama,,2,29.75,No,1
1701,Osvaldo,27.0,No binario,Araucanía,Universitaria,2,,Sí,3
1702,Abel,47.0,Masculino,Maule,Técnica,1,36.15,,4
1703,Ruperto,42.0,Masculino,Antofagasta,Postgrado,3,8.44,No,7
1704,Toribio,56.0,,Los Lagos,Universitaria,2,37.89,No,3
1705,Eliseo,37.0,Masculino,Valparaíso,Universitaria,2,34.13,No,4
1706,Hernán,22.0,Masculino,Metropolitana,,3,22.74,Sí,7
1707,Moreno,18.0,Femenino,O’Higgins,,3,,,6
1708,Anselmo,,Masculino,Los Ríos,Media,5,31.98,No,4
1709,Nidia,,Femenino,Metropolitana,Básica,2,-4.9,Sí,2
1710,Aura,20.0,Masculino,Antofagasta,Básica,4,,Sí,6
1711,Perlita,62.0,Masculino,Valparaíso,Media,4,41.61,No,7
1712,Tiburcio,31.0,No binario,Coquimbo,Media,1,23.98,Sí,3
1713,Pascuala,47.0,Masculino,Aysén,Básica,2,29.14,No,4
1714,Rosario,67.0,Femenino,Los Ríos,Universitaria,4,28.83,No,3
1715,Elías,21.0,Femenino,Araucanía,Técnica,2,37.15,,8
1716,Petrona,,Masculino,Ñuble,Técnica,2,25.93,Sí,3
1717,Graciela,54.0,No binario,Atacama,,4,26.78,Sí,7
1718,Fabricio,42.0,Masculino,Arica y Parinacota,Universitaria,2,31.91,No,7
1719,Pepe,65.0,Femenino,Magallanes,Media,3,38.47,Sí,4
1720,Chita,18.0,Masculino,Los Lagos,Básica,1,41.63,Sí,4
1721,Bernarda,63.0,Femenino,Los Ríos,Postgrado,5,26.81,Sí,5
1722,Paula,32.0,Masculino,Metropolitana,Universitaria,4,25.09,Sí,2
1723,Raúl,26.0,Femenino,O’Higgins,Postgrado,5,28.54,Sí,8
1724,Filomena,32.0,Femenino,Tarapacá,Postgrado,1,43.35,No,6
1725,Domitila,,No binario,Metropolitana,Básica,3,37.78,No,6
1726,Hugo,41.0,No binario,Valparaíso,Universitaria,3,25.2,Sí,7
1727,Amelia,21.0,Femenino,Coquimbo,Postgrado,3,13.86,Sí,6
1728,Ceferino,29.0,Femenino,Los Ríos,Universitaria,3,41.07,Sí,7
1729,Jose Miguel,54.0,Masculino,Atacama,Técnica,4,42.19,Sí,1
1730,Urbano,54.0,Masculino,Tarapacá,Postgrado,4,18.89,Sí,8
1731,Manola,60.0,Masculino,Ñuble,Postgrado,2,25.55,No,3
1732,Edgardo,23.0,Masculino,Valparaíso,Universitaria,2,38.77,Sí,2
1733,Teresita,56.0,Masculino,Coquimbo,Técnica,1,33.86,Sí,10
1734,Jose Miguel,63.0,Femenino,Magallanes,Postgrado,2,10.06,Sí,5
1735,Édgar,41.0,,Tarapacá,Básica,1,18.72,No,2
1736,Leocadia,28.0,Femenino,Ñuble,Universitaria,1,35.82,Sí,6
1737,Silvestre,30.0,,Metropolitana,Universitaria,1,32.49,Sí,5
1738,Julio César,51.0,Masculino,Valparaíso,Postgrado,3,36.66,,7
1739,Anacleto,42.0,Femenino,Araucanía,Técnica,5,37.81,,2
1740,Ester,24.0,Femenino,Aysén,Postgrado,5,32.42,Sí,4
1741,Sara,69.0,Femenino,Aysén,Media,4,34.2,Sí,4
1742,María,21.0,Femenino,Biobío,,1,24.3,Sí,0
1743,Eustaquio,25.0,Masculino,Maule,Media,3,31.14,No,2
1744,Alberto,37.0,Femenino,Biobío,Básica,2,33.13,No,0
1745,Jerónimo,46.0,Masculino,Ñuble,Universitaria,2,47.06,Sí,3
1746,Olga,,Masculino,Coquimbo,Universitaria,4,21.75,No,4
1747,Adán,62.0,,Maule,Técnica,4,37.24,Sí,8
1748,Sabina,63.0,Masculino,Maule,Postgrado,1,28.84,No,3
1749,Reynaldo,27.0,Masculino,Los Ríos,Básica,1,37.45,,6
1750,Encarnación,60.0,No binario,Arica y Parinacota,Media,2,28.8,,6
1751,Zacarías,51.0,No binario,Coquimbo,Técnica,2,41.77,Sí,3
1752,Mamen,,Masculino,Maule,Básica,2,22.57,Sí,3
1753,Pili,58.0,Masculino,Metropolitana,Básica,2,,Sí,10
1754,José,66.0,Masculino,Magallanes,Media,5,34.39,Sí,4
1755,Narcisa,,Masculino,Valparaíso,Media,1,23.19,Sí,5
1756,Iker,23.0,No binario,Valparaíso,Universitaria,1,33.05,No,5
1757,Aureliano,22.0,Masculino,Biobío,Postgrado,2,40.07,,4
1758,Cristian,22.0,,Metropolitana,Técnica,3,29.33,No,5
1759,María Belén,64.0,Masculino,Arica y Parinacota,Postgrado,2,37.5,No,7
1760,Roberto,40.0,,Atacama,Técnica,4,,Sí,4
1761,Úrsula,66.0,Masculino,Los Ríos,Básica,3,,,5
1762,Demetrio,26.0,Femenino,Aysén,Media,4,36.95,Sí,2
1763,Modesta,52.0,Masculino,Arica y Parinacota,Media,3,24.41,No,8
1764,Luisina,37.0,Femenino,Valparaíso,Básica,4,13.23,Sí,6
1765,Rodrigo,,Masculino,Los Lagos,Básica,2,22.4,No,9
1766,Tania,59.0,Masculino,Los Ríos,Técnica,2,43.48,No,4
1767,Geraldo,52.0,No binario,Atacama,Básica,3,40.6,No,5
1768,León,67.0,No binario,Arica y Parinacota,Técnica,4,,Sí,5
1769,Asdrubal,35.0,Femenino,Maule,Postgrado,5,15.38,Sí,10
1770,Bárbara,34.0,Femenino,Araucanía,Media,3,25.91,No,3
1771,Bonifacio,,Femenino,Atacama,Media,3,40.4,No,4
1772,Rubén,20.0,Masculino,Araucanía,Media,1,28.04,Sí,7
1773,Sebastián,49.0,Masculino,Valparaíso,Postgrado,3,28.13,Sí,8
1774,Olalla,52.0,Masculino,Los Ríos,Postgrado,5,23.86,Sí,5
1775,Rosenda,55.0,Femenino,Metropolitana,Universitaria,2,27.28,Sí,7
1776,Jovita,30.0,Masculino,O’Higgins,,4,,No,5
1777,Pastor,64.0,Masculino,Araucanía,,1,30.85,Sí,6
1778,Lupita,42.0,Femenino,Los Ríos,Universitaria,4,27.98,Sí,5
1779,Roque,26.0,Femenino,Biobío,Media,2,36.51,,4
1780,Sonia,21.0,Masculino,Maule,Técnica,3,30.72,No,10
1781,Concha,31.0,Masculino,Maule,Técnica,5,39.5,Sí,8
1782,Fabricio,54.0,Masculino,O’Higgins,Media,1,23.2,,3
1783,Obdulia,51.0,Masculino,Magallanes,Básica,5,32.72,Sí,2
1784,Lara,28.0,Masculino,Ñuble,Básica,5,38.88,Sí,6
1785,Esperanza,58.0,Femenino,Biobío,,5,45.53,Sí,4
1786,Camilo,20.0,Femenino,Aysén,Postgrado,5,19.06,Sí,6
1787,Sosimo,45.0,Femenino,Magallanes,Técnica,2,28.26,Sí,2
1788,Dorotea,46.0,Masculino,Araucanía,Técnica,5,16.84,Sí,3
1789,Rafael,26.0,Femenino,Araucanía,Universitaria,5,20.3,No,6
1790,Julia,20.0,Masculino,Aysén,Universitaria,2,30.19,Sí,8
1791,Narcisa,42.0,Femenino,Los Lagos,Técnica,4,9.73,Sí,3
1792,Jose Carlos,51.0,Femenino,Antofagasta,,2,34.19,Sí,6
1793,Eleuterio,29.0,Masculino,Araucanía,Media,3,35.57,Sí,7
1794,Luisa,59.0,Masculino,Magallanes,Postgrado,2,,Sí,3
1795,Cruz,26.0,Femenino,Tarapacá,Técnica,4,21.6,No,4
1796,Benjamín,32.0,Masculino,Coquimbo,Técnica,3,,Sí,5
1797,Isaac,57.0,Femenino,Arica y Parinacota,Técnica,3,51.17,,9
1798,Brunilda,42.0,Masculino,Antofagasta,Técnica,1,24.8,Sí,4
1799,Macaria,22.0,Femenino,Arica y Parinacota,,5,22.12,Sí,5
1800,Olegario,,Masculino,Los Ríos,Básica,3,6.88,No,11
1801,Azahar,51.0,Masculino,Antofagasta,Técnica,3,40.44,Sí,6
1802,Rita,41.0,,Magallanes,Básica,4,17.6,Sí,5
1803,Olga,32.0,Masculino,Los Ríos,Media,3,,,9
1804,Araceli,55.0,Masculino,Atacama,Postgrado,4,51.07,Sí,5
1805,Tomasa,25.0,,Metropolitana,,5,33.69,Sí,3
1806,Adelardo,22.0,Masculino,Araucanía,Técnica,1,33.58,Sí,2
1807,Manuelita,65.0,Masculino,Magallanes,Media,1,26.74,,4
1808,Marino,,Masculino,Aysén,Universitaria,5,33.14,,1
1809,María Jesús,35.0,,Araucanía,Básica,5,,Sí,7
1810,Roque,23.0,Masculino,Coquimbo,Técnica,2,35.4,No,2
1811,Ovidio,54.0,Femenino,Coquimbo,Universitaria,3,5.83,,4
1812,Renato,65.0,Masculino,Los Ríos,Básica,3,33.8,,4
1813,Fabio,30.0,Masculino,Arica y Parinacota,,3,,No,2
1814,Camila,45.0,No binario,O’Higgins,Media,4,55.47,Sí,6
1815,Gertrudis,22.0,Masculino,Los Ríos,Técnica,2,,Sí,5
1816,Tito,30.0,No binario,Atacama,Media,3,32.22,Sí,6
1817,Tristán,34.0,Masculino,Ñuble,Postgrado,4,33.96,No,5
1818,Eufemia,67.0,Femenino,Magallanes,Técnica,4,34.25,Sí,3
1819,Mohamed,57.0,,Coquimbo,Media,1,17.66,No,4
1820,Reinaldo,62.0,Femenino,Tarapacá,Técnica,4,38.18,Sí,9
1821,Ignacio,,Femenino,Aysén,Básica,5,20.83,Sí,5
1822,Curro,46.0,Femenino,Araucanía,Técnica,4,34.07,Sí,3
1823,Clemente,68.0,Masculino,Los Ríos,Técnica,5,21.41,Sí,4
1824,Flor,20.0,,Arica y Parinacota,Básica,5,27.78,Sí,8
1825,Adolfo,57.0,,Maule,Media,1,25.3,No,11
1826,Isidro,51.0,,Aysén,Técnica,1,27.51,Sí,5
1827,Reina,57.0,Masculino,Tarapacá,Universitaria,4,,Sí,5
1828,Joaquina,44.0,Femenino,Valparaíso,Técnica,1,33.72,No,3
1829,Sabas,30.0,Masculino,Arica y Parinacota,Media,1,29.04,Sí,3
1830,Adriana,62.0,No binario,Magallanes,,3,38.75,No,1
1831,Cándido,50.0,Femenino,Arica y Parinacota,Media,4,24.66,Sí,4
1832,Jose Ignacio,23.0,Femenino,Maule,,4,34.3,Sí,4
1833,Loreto,41.0,,Atacama,Técnica,4,21.68,No,4
1834,Alfonso,36.0,,Maule,Técnica,1,47.83,,6
1835,Patricio,33.0,Masculino,Biobío,Básica,1,34.34,Sí,6
1836,Cándida,57.0,,Coquimbo,Técnica,5,23.03,Sí,2
1837,Lino,45.0,Masculino,Metropolitana,Universitaria,2,47.35,Sí,5
1838,Dorita,,,Arica y Parinacota,Universitaria,2,35.18,Sí,5
1839,Dora,65.0,No binario,Valparaíso,Media,2,23.06,No,6
1840,Paz,58.0,Masculino,O’Higgins,Básica,3,28.69,Sí,7
1841,Julio César,30.0,Masculino,Los Lagos,Postgrado,1,18.62,No,10
1842,Juanito,,No binario,Arica y Parinacota,Media,5,18.62,Sí,4
1843,Ruy,62.0,Masculino,Maule,Básica,5,42.08,Sí,6
1844,Edgardo,42.0,Femenino,Antofagasta,Básica,2,21.02,No,7
1845,Azeneth,59.0,Masculino,Arica y Parinacota,Media,3,,Sí,3
1846,Manola,53.0,No binario,Arica y Parinacota,Media,3,36.36,No,3
1847,Fortunata,44.0,Femenino,Los Ríos,,2,46.6,Sí,5
1848,Nilo,55.0,Femenino,Los Lagos,Postgrado,2,41.57,Sí,5
1849,Leyre,24.0,Femenino,Biobío,Universitaria,1,52.91,,4
1850,Manuela,,Masculino,Valparaíso,Técnica,3,54.22,No,6
1851,Jordana,60.0,Masculino,Biobío,Básica,5,21.0,Sí,5
1852,Eligia,62.0,Femenino,Valparaíso,Postgrado,2,26.89,Sí,4
1853,Catalina,68.0,Masculino,Arica y Parinacota,Postgrado,1,14.29,Sí,7
1854,Javier,,Femenino,Los Lagos,Media,5,18.37,Sí,5
1855,Haroldo,,No binario,Los Lagos,Postgrado,3,40.72,Sí,4
1856,Nando,59.0,Femenino,Antofagasta,Postgrado,2,32.77,Sí,7
1857,Gabino,27.0,Femenino,Metropolitana,Básica,2,44.56,Sí,6
1858,Dimas,49.0,Femenino,Ñuble,Técnica,1,,Sí,5
1859,Mauricio,60.0,Femenino,Antofagasta,Postgrado,1,,No,4
1860,Adoración,47.0,Masculino,Antofagasta,Media,3,35.94,No,7
1861,Julie,56.0,Masculino,Antofagasta,Técnica,2,,Sí,4
1862,Emma,48.0,Masculino,Araucanía,Media,1,13.65,Sí,8
1863,Ángeles,35.0,Femenino,Metropolitana,Postgrado,2,27.6,,1
1864,Alonso,53.0,Femenino,Atacama,Técnica,3,33.99,Sí,8
1865,Nando,19.0,,Atacama,,2,37.83,No,1
1866,Felisa,31.0,Masculino,Antofagasta,Básica,5,39.81,Sí,6
1867,Fabiola,30.0,Femenino,Ñuble,Técnica,2,29.25,Sí,2
1868,Cosme,46.0,Masculino,Biobío,Media,4,17.65,No,6
1869,Olegario,29.0,Femenino,Maule,Básica,4,10.75,Sí,6
1870,Virgilio,56.0,,Tarapacá,Universitaria,3,28.18,Sí,6
1871,Amando,19.0,,Atacama,Media,3,27.11,Sí,3
1872,Jose Manuel,49.0,Masculino,O’Higgins,,3,22.04,,6
1873,Isidora,30.0,Femenino,Valparaíso,Media,5,38.93,Sí,5
1874,Angelina,63.0,Femenino,Los Lagos,Universitaria,5,18.52,Sí,1
1875,Susana,44.0,Masculino,Metropolitana,Media,2,23.38,Sí,8
1876,Ruth,66.0,No binario,Magallanes,Básica,1,41.67,No,4
1877,Ágata,58.0,Femenino,Los Ríos,Media,4,22.25,Sí,4
1878,Victoria,34.0,No binario,Metropolitana,Técnica,4,33.23,Sí,3
1879,Pepito,57.0,Masculino,Tarapacá,,4,29.9,Sí,5
1880,Melchor,48.0,Femenino,Atacama,,2,32.43,Sí,5
1881,Pío,51.0,Femenino,Ñuble,Universitaria,2,38.82,,3
1882,Espiridión,41.0,Femenino,Ñuble,Básica,3,33.25,Sí,6
1883,Severo,62.0,Femenino,Valparaíso,Técnica,1,16.13,Sí,1
1884,Tiburcio,52.0,Masculino,Antofagasta,Postgrado,3,,Sí,3
1885,Erasmo,65.0,Masculino,Maule,,2,32.95,Sí,7
1886,Teófila,23.0,Masculino,Los Ríos,Básica,5,20.81,No,3
1887,Hilario,36.0,Masculino,Atacama,Universitaria,3,,Sí,5
1888,Soraya,,Masculino,Ñuble,Universitaria,2,33.09,No,5
1889,Malena,24.0,Masculino,Los Ríos,Básica,2,12.84,,4
1890,Lina,27.0,No binario,Tarapacá,Media,5,48.89,Sí,6
1891,Norberto,,Masculino,Magallanes,Postgrado,5,26.34,Sí,2
1892,Abril,49.0,Femenino,Valparaíso,,5,27.91,No,3
1893,Rosalina,51.0,Femenino,Arica y Parinacota,Técnica,1,34.23,No,7
1894,Sara,45.0,Femenino,Valparaíso,Media,2,,No,0
1895,Jeremías,32.0,Masculino,Los Ríos,Técnica,5,39.62,No,5
1896,Yaiza,47.0,,Araucanía,Universitaria,1,19.82,Sí,5
1897,Eutropio,54.0,Femenino,Ñuble,Técnica,4,41.47,No,4
1898,Amor,46.0,Femenino,Arica y Parinacota,Postgrado,4,36.81,No,2
1899,Ulises,39.0,Femenino,Magallanes,Básica,4,22.26,,5
1900,Angelita,21.0,No binario,Los Lagos,Técnica,2,32.52,No,6
1901,Juan Bautista,,Femenino,O’Higgins,Media,1,42.12,Sí,4
1902,Débora,49.0,Masculino,Coquimbo,Técnica,1,35.22,No,6
1903,Macarena,53.0,Femenino,Valparaíso,Universitaria,4,31.47,,8
1904,Maximino,67.0,,Tarapacá,Técnica,3,36.22,No,4
1905,Silvio,21.0,Femenino,Tarapacá,Postgrado,4,37.07,,4
1906,Amaro,44.0,Masculino,Magallanes,,2,24.94,Sí,6
1907,Onofre,34.0,Masculino,Araucanía,Postgrado,4,,Sí,11
1908,Vinicio,29.0,,Maule,Media,4,38.49,Sí,6
1909,Ricarda,39.0,Femenino,Antofagasta,Universitaria,1,31.33,Sí,10
1910,Adela,34.0,Masculino,Valparaíso,Básica,4,22.83,Sí,4
1911,Emperatriz,27.0,Femenino,Ñuble,Media,5,32.8,Sí,3
1912,Manolo,18.0,Femenino,Coquimbo,Media,5,26.1,Sí,9
